UTC,Open,High,Low,Close,Volume
15.02.2026 23:00:00.000 UTC,5035.898,5051.678,5024.448,5033.998,0.04071
15.02.2026 23:01:00.000 UTC,5034.298,5034.898,5016.608,5017.898,0.02662
15.02.2026 23:02:00.000 UTC,5017.798,5023.798,5009.888,5014.798,0.0328
15.02.2026 23:03:00.000 UTC,5015.498,5024.548,5014.798,5019.048,0.03033
15.02.2026 23:04:00.000 UTC,5017.648,5018.748,5011.298,5013.948,0.05573
15.02.2026 23:05:00.000 UTC,5012.895,5014.698,5006.848,5008.948,0.04286
15.02.2026 23:06:00.000 UTC,5009.248,5015.718,5006.628,5009.748,0.01986
15.02.2026 23:07:00.000 UTC,5010.558,5017.748,5010.448,5017.748,0.02376
15.02.2026 23:08:00.000 UTC,5017.748,5017.758,5009.868,5014.048,0.02787
15.02.2026 23:09:00.000 UTC,5013.958,5022.438,5010.949,5022.438,0.03659
15.02.2026 23:10:00.000 UTC,5022.148,5024.175,5013.215,5018.865,0.04425
15.02.2026 23:11:00.000 UTC,5018.538,5021.185,5012.415,5014.095,0.04017
15.02.2026 23:12:00.000 UTC,5014.095,5020.605,5014.095,5018.995,0.03303
15.02.2026 23:13:00.000 UTC,5019.025,5019.495,5018.345,5018.955,0.02562
15.02.2026 23:14:00.000 UTC,5018.875,5024.325,5018.875,5022.055,0.03117
15.02.2026 23:15:00.000 UTC,5022.095,5028.785,5021.638,5028.315,0.06081
15.02.2026 23:16:00.000 UTC,5028.315,5031.815,5027.225,5031.305,0.04767
15.02.2026 23:17:00.000 UTC,5031.325,5031.325,5020.648,5027.005,0.05572
15.02.2026 23:18:00.000 UTC,5027.035,5027.995,5022.595,5023.835,0.04714
15.02.2026 23:19:00.000 UTC,5023.798,5027.705,5023.415,5024.815,0.06321
15.02.2026 23:20:00.000 UTC,5025.045,5027.115,5022.798,5026.395,0.04909
15.02.2026 23:21:00.000 UTC,5025.345,5030.235,5025.345,5028.805,0.0432
15.02.2026 23:22:00.000 UTC,5028.875,5028.875,5021.125,5024.085,0.03729
15.02.2026 23:23:00.000 UTC,5024.175,5026.055,5022.475,5025.135,0.03231
15.02.2026 23:24:00.000 UTC,5025.115,5026.235,5024.085,5025.415,0.03189
15.02.2026 23:25:00.000 UTC,5025.565,5026.725,5025.225,5026.495,0.01539
15.02.2026 23:26:00.000 UTC,5026.235,5027.185,5026.198,5027.105,0.00807
15.02.2026 23:27:00.000 UTC,5027.085,5030.385,5026.945,5028.985,0.03489
15.02.2026 23:28:00.000 UTC,5028.975,5029.585,5027.755,5028.545,0.0287
15.02.2026 23:29:00.000 UTC,5028.545,5029.055,5027.615,5028.735,0.03334
15.02.2026 23:30:00.000 UTC,5028.725,5028.725,5026.085,5026.755,0.0353
15.02.2026 23:31:00.000 UTC,5026.845,5028.915,5026.625,5028.915,0.01926
15.02.2026 23:32:00.000 UTC,5028.925,5030.535,5026.855,5027.905,0.02466
15.02.2026 23:33:00.000 UTC,5027.885,5029.345,5027.105,5029.135,0.02025
15.02.2026 23:34:00.000 UTC,5029.185,5030.575,5028.075,5029.375,0.01744
15.02.2026 23:35:00.000 UTC,5029.395,5030.575,5025.925,5025.995,0.02103
15.02.2026 23:36:00.000 UTC,5025.995,5025.995,5021.515,5022.635,0.03072
15.02.2026 23:37:00.000 UTC,5023.358,5026.335,5023.358,5025.195,0.01828
15.02.2026 23:38:00.000 UTC,5025.205,5026.235,5025.185,5026.175,0.0048
15.02.2026 23:39:00.000 UTC,5026.185,5026.295,5025.385,5025.645,0.00644
15.02.2026 23:40:00.000 UTC,5025.665,5031.255,5025.665,5030.255,0.01686
15.02.2026 23:41:00.000 UTC,5030.255,5030.345,5026.055,5026.765,0.01317
15.02.2026 23:42:00.000 UTC,5026.765,5028.655,5025.035,5025.585,0.01908
15.02.2026 23:43:00.000 UTC,5025.585,5025.795,5022.315,5022.575,0.0213
15.02.2026 23:44:00.000 UTC,5022.058,5023.335,5016.448,5018.305,0.0509
15.02.2026 23:45:00.000 UTC,5018.305,5019.565,5016.965,5019.185,0.02438
15.02.2026 23:46:00.000 UTC,5019.225,5019.725,5015.675,5015.675,0.03433
15.02.2026 23:47:00.000 UTC,5015.635,5017.755,5015.488,5017.448,0.05283
15.02.2026 23:48:00.000 UTC,5017.235,5017.235,5014.655,5015.345,0.02991
15.02.2026 23:49:00.000 UTC,5015.375,5015.375,5012.935,5014.398,0.0326
15.02.2026 23:50:00.000 UTC,5014.398,5016.915,5014.398,5015.225,0.02806
15.02.2026 23:51:00.000 UTC,5015.025,5017.495,5014.995,5016.835,0.01833
15.02.2026 23:52:00.000 UTC,5016.875,5017.735,5015.688,5015.885,0.01609
15.02.2026 23:53:00.000 UTC,5015.905,5016.755,5015.245,5015.245,0.01611
15.02.2026 23:54:00.000 UTC,5015.195,5019.185,5014.035,5018.488,0.02805
15.02.2026 23:55:00.000 UTC,5018.215,5019.225,5018.215,5018.365,0.01869
15.02.2026 23:56:00.000 UTC,5018.395,5020.085,5018.105,5019.255,0.03233
15.02.2026 23:57:00.000 UTC,5019.285,5019.785,5016.795,5018.978,0.01878
15.02.2026 23:58:00.000 UTC,5019.105,5020.925,5019.105,5019.765,0.0216
15.02.2026 23:59:00.000 UTC,5019.765,5020.848,5019.558,5019.898,0.02277
