UTC,Open,High,Low,Close,Volume
01.01.2026 00:00:00 UTC,4323.698,4351.005,4323.198,4347.805,0.86305
02.01.2026 00:00:00 UTC,4347.798,4401.928,4309.618,4331.575,44.20763
04.01.2026 00:00:00 UTC,4360.875,4375.665,4344.425,4372.345,2.53048
05.01.2026 00:00:00 UTC,4372.275,4459.815,4370.025,4440.285,59.6616
06.01.2026 00:00:00 UTC,4440.285,4500.348,4427.725,4493.235,70.41068
07.01.2026 00:00:00 UTC,4493.185,4495.595,4423.135,4463.205,56.963135
08.01.2026 00:00:00 UTC,4463.145,4483.548,4407.485,4475.485,56.3438
09.01.2026 00:00:00 UTC,4475.445,4516.898,4452.585,4509.015,56.58375
11.01.2026 00:00:00 UTC,4520.298,4544.735,4511.898,4539.855,1.9448
12.01.2026 00:00:00 UTC,4539.775,4629.975,4536.055,4599.095,57.36969
13.01.2026 00:00:00 UTC,4599.205,4634.285,4569.185,4596.805,57.087196
14.01.2026 00:00:00 UTC,4596.795,4642.695,4596.745,4615.015,52.76682
15.01.2026 00:00:00 UTC,4614.935,4624.325,4580.815,4609.855,59.04851
16.01.2026 00:00:00 UTC,4609.835,4620.035,4536.515,4595.515,49.49357
18.01.2026 00:00:00 UTC,4625.755,4690.265,4618.988,4672.365,2.81757
19.01.2026 00:00:00 UTC,4672.375,4681.735,4652.845,4665.135,30.64414
20.01.2026 00:00:00 UTC,4665.145,4780.895,4659.245,4775.625,52.11814
21.01.2026 00:00:00 UTC,4775.605,4888.075,4755.345,4777.915,55.784405
22.01.2026 00:00:00 UTC,4777.875,4960.435,4772.185,4958.795,40.74589
23.01.2026 00:00:00 UTC,4958.785,4989.675,4899.545,4983.785,38.19971
25.01.2026 00:00:00 UTC,5003.285,5039.695,5001.098,5039.395,2.33516
26.01.2026 00:00:00 UTC,5039.525,5110.885,4989.805,5043.195,65.68283
27.01.2026 00:00:00 UTC,5043.225,5190.235,5013.595,5171.895,59.963425
28.01.2026 00:00:00 UTC,5171.975,5596.805,5157.115,5512.255,77.42513
29.01.2026 00:00:00 UTC,5512.795,5595.275,5098.765,5437.995,87.88641
30.01.2026 00:00:00 UTC,5437.995,5450.745,4679.725,4895.118,119.62531
01.02.2026 00:00:00 UTC,4817.598,4820.748,4694.575,4741.745,1.76572
02.02.2026 00:00:00 UTC,4741.725,4884.248,4401.038,4773.935,132.16472
03.02.2026 00:00:00 UTC,4773.975,4993.458,4744.808,4946.875,85.21512
04.02.2026 00:00:00 UTC,4946.895,5091.395,4844.165,5011.895,67.10657
05.02.2026 00:00:00 UTC,5011.705,5020.175,4702.915,4703.275,85.23178
06.02.2026 00:00:00 UTC,4703.265,4970.898,4654.355,4964.298,58.42251
08.02.2026 00:00:00 UTC,4980.098,5046.805,4962.605,5035.475,2.17988
09.02.2026 00:00:00 UTC,5035.475,5086.265,4967.835,5031.245,45.80338
10.02.2026 00:00:00 UTC,5031.095,5078.485,4998.685,5041.575,42.96272
11.02.2026 00:00:00 UTC,5041.535,5118.815,5017.995,5060.785,42.458385
12.02.2026 00:00:00 UTC,5060.625,5083.475,4877.255,4919.775,46.543636
13.02.2026 00:00:00 UTC,4919.875,5045.965,4913.505,5040.285,39.95796
15.02.2026 00:00:00 UTC,5035.898,5051.678,5006.628,5019.898,1.81444
16.02.2026 00:00:00 UTC,5019.655,5030.945,4964.868,4989.435,18.222498
17.02.2026 00:00:00 UTC,4989.465,4991.005,4840.095,4858.815,42.57743
18.02.2026 00:00:00 UTC,4858.855,5010.815,4857.848,4975.635,27.093933
19.02.2026 00:00:00 UTC,4975.615,5022.015,4960.048,4987.445,26.960161
20.02.2026 00:00:00 UTC,4987.508,5107.698,4981.315,5106.169,33.81093
22.02.2026 00:00:00 UTC,5106.098,5171.565,5096.958,5165.025,2.08629
23.02.2026 00:00:00 UTC,5164.255,5249.575,5121.818,5235.345,37.73239
24.02.2026 00:00:00 UTC,5235.395,5237.825,5093.225,5146.365,40.34911
25.02.2026 00:00:00 UTC,5146.395,5217.385,5136.535,5162.905,31.7464
26.02.2026 00:00:00 UTC,5162.925,5205.215,5129.495,5184.345,37.7868
27.02.2026 00:00:00 UTC,5184.375,5280.878,5166.535,5277.419,44.78192
01.03.2026 00:00:00 UTC,5372.198,5392.995,5296.668,5386.545,3.170581
02.03.2026 00:00:00 UTC,5386.675,5418.875,5260.095,5345.695,53.04669
03.03.2026 00:00:00 UTC,5345.755,5379.755,4995.475,5125.035,67.28969
04.03.2026 00:00:00 UTC,5125.015,5205.995,5105.348,5165.025,54.02221
05.03.2026 00:00:00 UTC,5164.995,5194.615,5050.638,5085.885,46.54664
06.03.2026 00:00:00 UTC,5085.835,5175.048,5062.125,5171.798,40.91005
08.03.2026 00:00:00 UTC,5178.935,5196.698,5043.468,5075.675,6.0477
09.03.2026 00:00:00 UTC,5075.295,5155.825,5014.655,5139.475,50.18612
10.03.2026 00:00:00 UTC,5139.305,5238.365,5124.465,5197.175,38.63221
