UTC,Open,High,Low,Close,Volume
01.01.2025 00:00:00 UTC,2625.098,2626.005,2621.475,2623.555,0.76854
02.01.2025 00:00:00 UTC,2623.655,2660.375,2622.448,2658.295,65.552437
03.01.2025 00:00:00 UTC,2658.275,2665.185,2636.625,2639.898,64.408739
05.01.2025 00:00:00 UTC,2639.298,2642.235,2638.815,2640.848,1.07542
06.01.2025 00:00:00 UTC,2640.835,2649.305,2614.365,2634.465,72.42604
07.01.2025 00:00:00 UTC,2634.548,2664.098,2632.775,2649.555,59.18013
08.01.2025 00:00:00 UTC,2649.465,2669.844,2645.095,2662.475,68.04813
09.01.2025 00:00:00 UTC,2662.475,2678.395,2655.305,2669.795,61.46308
10.01.2025 00:00:00 UTC,2669.865,2697.709,2663.205,2689.755,92.653372
12.01.2025 00:00:00 UTC,2690.155,2690.868,2687.189,2690.868,1.1415
13.01.2025 00:00:00 UTC,2690.819,2693.245,2656.615,2667.675,84.55709
14.01.2025 00:00:00 UTC,2667.675,2679.198,2659.645,2675.415,68.422645
15.01.2025 00:00:00 UTC,2675.455,2697.448,2669.315,2694.625,69.601955
16.01.2025 00:00:00 UTC,2694.625,2724.565,2689.725,2713.775,78.60753
17.01.2025 00:00:00 UTC,2714.355,2717.375,2698.445,2702.645,59.46812
19.01.2025 00:00:00 UTC,2701.105,2702.765,2690.875,2696.245,1.83285
20.01.2025 00:00:00 UTC,2696.185,2713.655,2689.308,2710.205,42.00634
21.01.2025 00:00:00 UTC,2710.179,2745.848,2702.745,2744.058,57.77121
22.01.2025 00:00:00 UTC,2744.058,2763.205,2742.455,2755.188,49.19568
23.01.2025 00:00:00 UTC,2755.098,2758.655,2735.665,2754.645,66.88242
24.01.2025 00:00:00 UTC,2754.375,2785.825,2754.075,2769.805,62.84144
26.01.2025 00:00:00 UTC,2770.305,2770.405,2764.455,2767.285,1.69535
27.01.2025 00:00:00 UTC,2767.278,2772.415,2730.529,2741.615,57.07971
28.01.2025 00:00:00 UTC,2741.615,2764.875,2734.738,2762.545,52.49054
29.01.2025 00:00:00 UTC,2762.575,2765.985,2745,2760.035,67.476454
30.01.2025 00:00:00 UTC,2760.035,2798.305,2758.475,2795.965,73.372815
31.01.2025 00:00:00 UTC,2795.948,2816.935,2790.895,2798.085,74.38939
02.02.2025 00:00:00 UTC,2793.987,2803.148,2782.548,2792.545,2.31274
03.02.2025 00:00:00 UTC,2792.108,2830.305,2771.885,2813.548,75.213637
04.02.2025 00:00:00 UTC,2813.525,2845.335,2806.925,2840.718,59.80671
05.02.2025 00:00:00 UTC,2841.095,2882.215,2839.335,2868.985,48.56976
06.02.2025 00:00:00 UTC,2868.985,2873.085,2833.955,2857.835,53.19276
07.02.2025 00:00:00 UTC,2857.845,2886.605,2852.085,2860.135,49.766367
09.02.2025 00:00:00 UTC,2858.065,2870.305,2854.448,2867.198,0.97769
10.02.2025 00:00:00 UTC,2867.198,2921.455,2865.558,2917.655,58.954871
11.02.2025 00:00:00 UTC,2917.685,2942.665,2881.635,2898.375,58.200621
12.02.2025 00:00:00 UTC,2898.375,2909.035,2863.685,2905.498,50.949964
13.02.2025 00:00:00 UTC,2905.498,2932.215,2901.188,2930.935,45.09187
14.02.2025 00:00:00 UTC,2930.935,2939.935,2876.805,2882.085,54.175658
16.02.2025 00:00:00 UTC,2881.745,2893.405,2878.015,2879.075,1.493
17.02.2025 00:00:00 UTC,2879.095,2906.215,2879.095,2899.175,33.78706
18.02.2025 00:00:00 UTC,2899.135,2936.825,2891.775,2933.778,53.55673
19.02.2025 00:00:00 UTC,2933.778,2946.865,2918.365,2932.948,51.380815
20.02.2025 00:00:00 UTC,2935.125,2954.755,2923.945,2941.205,38.81297
21.02.2025 00:00:00 UTC,2941.255,2949.545,2916.615,2934.955,47.86196
23.02.2025 00:00:00 UTC,2934.815,2940.068,2933.198,2936.635,1.03293
24.02.2025 00:00:00 UTC,2936.485,2956.035,2921.055,2949.795,61.32619
25.02.2025 00:00:00 UTC,2949.745,2952.405,2888.085,2918.405,61.094415
26.02.2025 00:00:00 UTC,2918.485,2929.995,2890.588,2918.995,49.87912
27.02.2025 00:00:00 UTC,2918.975,2918.975,2867.565,2877.148,60.162735
28.02.2025 00:00:00 UTC,2875.825,2884.925,2832.455,2856.998,60.364789
02.03.2025 00:00:00 UTC,2855.205,2876.905,2855.075,2870.608,2.484604
03.03.2025 00:00:00 UTC,2870.608,2894.985,2858.735,2890.625,44.74469
04.03.2025 00:00:00 UTC,2890.605,2927.715,2881.648,2914.075,55.68225
05.03.2025 00:00:00 UTC,2913.945,2929.748,2894.145,2918.165,80.543
06.03.2025 00:00:00 UTC,2918.145,2926.425,2890.815,2910.058,54.483533
07.03.2025 00:00:00 UTC,2910.058,2930.185,2895.698,2909.355,44.577185
09.03.2025 00:00:00 UTC,2910.905,2916.678,2909.475,2915.908,1.75837
10.03.2025 00:00:00 UTC,2915.908,2918.125,2879.935,2884.405,74.01147
11.03.2025 00:00:00 UTC,2884.475,2922.048,2879.938,2915.148,50.798845
12.03.2025 00:00:00 UTC,2915.148,2940.348,2905.755,2937.925,54.37968
13.03.2025 00:00:00 UTC,2937.925,2989.785,2932.768,2986.195,56.390906
14.03.2025 00:00:00 UTC,2986.175,3004.725,2978.085,2983.795,57.662194
16.03.2025 00:00:00 UTC,2984.285,2993.905,2983.048,2989.915,2.46998
17.03.2025 00:00:00 UTC,2989.915,3002.665,2981.975,2999.518,46.76081
