UTC,Open,High,Low,Close,Volume
03.01.2021 00:00:00 UTC,1904.998,1914.858,1903.288,1913.035,3.097155
04.01.2021 00:00:00 UTC,1913.025,1945.495,1909.858,1941.668,56.868283
05.01.2021 00:00:00 UTC,1941.518,1953.085,1934.178,1950.108,49.88119
06.01.2021 00:00:00 UTC,1950.148,1959.225,1900.755,1923.985,71.806397
07.01.2021 00:00:00 UTC,1923.955,1927.518,1906.705,1916.425,57.18844
08.01.2021 00:00:00 UTC,1916.395,1916.548,1828.038,1848.508,76.357183
10.01.2021 00:00:00 UTC,1849.163,1856.568,1841.365,1844.665,2.93436
11.01.2021 00:00:00 UTC,1844.625,1855.346,1816.888,1847.175,64.438972
12.01.2021 00:00:00 UTC,1847.135,1863.738,1836.558,1858.745,58.348589
13.01.2021 00:00:00 UTC,1858.715,1862.892,1841.808,1848.265,57.171674
14.01.2021 00:00:00 UTC,1848.255,1857.392,1828.518,1846.758,53.88051
15.01.2021 00:00:00 UTC,1846.808,1856.848,1823.235,1827.478,56.119127
17.01.2021 00:00:00 UTC,1828.608,1830.188,1802.948,1810.325,3.196724
18.01.2021 00:00:00 UTC,1810.628,1840.675,1810.228,1837.185,46.76266
19.01.2021 00:00:00 UTC,1837.175,1845.335,1832.843,1840.785,53.268481
20.01.2021 00:00:00 UTC,1840.845,1872.148,1832.272,1869.815,72.862613
21.01.2021 00:00:00 UTC,1869.865,1874.915,1858.131,1869.431,65.26688
22.01.2021 00:00:00 UTC,1869.451,1869.831,1837.195,1855.198,67.768055
24.01.2021 00:00:00 UTC,1854.187,1859.255,1853.777,1856.742,1.176315
25.01.2021 00:00:00 UTC,1856.812,1867.735,1847.025,1855.395,75.62903
26.01.2021 00:00:00 UTC,1855.375,1861.635,1848.278,1851.245,65.223265
27.01.2021 00:00:00 UTC,1851.215,1853.096,1831.227,1839.817,78.964988
28.01.2021 00:00:00 UTC,1839.817,1863.915,1833.925,1843.775,95.39653
29.01.2021 00:00:00 UTC,1843.795,1875.522,1839.418,1847.048,109.78395
31.01.2021 00:00:00 UTC,1863.422,1866.837,1851.357,1855.897,5.172525
01.02.2021 00:00:00 UTC,1855.897,1871.636,1848.892,1857.585,110.595669
02.02.2021 00:00:00 UTC,1857.605,1863.975,1829.317,1836.325,101.87899
03.02.2021 00:00:00 UTC,1836.405,1844.785,1829.368,1834.225,73.37048
04.02.2021 00:00:00 UTC,1834.225,1834.635,1784.888,1795.775,88.035428
05.02.2021 00:00:00 UTC,1795.795,1815.016,1791.905,1814.048,73.106265
07.02.2021 00:00:00 UTC,1816.958,1818.678,1814.258,1817.885,1.833175
08.02.2021 00:00:00 UTC,1817.898,1838.988,1807.665,1830.378,74.244131
09.02.2021 00:00:00 UTC,1830.385,1848.47,1829.808,1836.035,76.906247
10.02.2021 00:00:00 UTC,1836.035,1855.232,1833.915,1841.925,69.222288
11.02.2021 00:00:00 UTC,1841.905,1847.402,1821.007,1826.665,59.102106
12.02.2021 00:00:00 UTC,1826.635,1830.615,1810.395,1823.648,57.26076
14.02.2021 00:00:00 UTC,1825.118,1826.088,1819.995,1820.762,1.33351
15.02.2021 00:00:00 UTC,1820.762,1826.915,1815.865,1818.595,34.836935
16.02.2021 00:00:00 UTC,1818.655,1826.375,1786.604,1788.265,79.122008
17.02.2021 00:00:00 UTC,1788.285,1795.015,1769.418,1778.085,79.202485
18.02.2021 00:00:00 UTC,1778.085,1789.465,1768.305,1771.446,76.277799
19.02.2021 00:00:00 UTC,1771.425,1791.405,1760.44,1783.398,86.3747
21.02.2021 00:00:00 UTC,1781.546,1787.896,1781.175,1783.151,2.48267
22.02.2021 00:00:00 UTC,1783.176,1812.535,1780.545,1810.335,91.513375
23.02.2021 00:00:00 UTC,1810.345,1815.875,1795.425,1805.705,84.600374
24.02.2021 00:00:00 UTC,1805.705,1813.745,1783.445,1802.965,87.376509
25.02.2021 00:00:00 UTC,1802.965,1804.105,1765.328,1769.775,119.686702
26.02.2021 00:00:00 UTC,1769.785,1775.605,1717.09,1733.188,113.133467
28.02.2021 00:00:00 UTC,1732.746,1739.755,1732.695,1739.085,2.22415
01.03.2021 00:00:00 UTC,1739.085,1759.715,1719.525,1724.905,98.98114
02.03.2021 00:00:00 UTC,1724.895,1740.446,1707.066,1736.416,83.01548
03.03.2021 00:00:00 UTC,1736.426,1737.366,1701.797,1710.374,84.48228
04.03.2021 00:00:00 UTC,1710.349,1723.104,1690.258,1694.195,103.99053
05.03.2021 00:00:00 UTC,1694.105,1707.669,1687.138,1699.398,90.064205
07.03.2021 00:00:00 UTC,1701.718,1713.878,1701.718,1707.685,2.94099
08.03.2021 00:00:00 UTC,1707.685,1714.168,1676.696,1684.554,89.164345
09.03.2021 00:00:00 UTC,1684.554,1720.469,1680.014,1715.744,81.808491
10.03.2021 00:00:00 UTC,1715.744,1727.065,1708.141,1726.584,77.057385
11.03.2021 00:00:00 UTC,1726.594,1739.735,1719.115,1722.595,78.562203
12.03.2021 00:00:00 UTC,1722.595,1729.158,1699.078,1726.958,76.495935
14.03.2021 00:00:00 UTC,1727.188,1730.304,1724.135,1725.235,3.461309
15.03.2021 00:00:00 UTC,1725.235,1734.418,1721.554,1730.618,72.052935
16.03.2021 00:00:00 UTC,1730.608,1741.147,1726.114,1731.585,58.79071
17.03.2021 00:00:00 UTC,1731.585,1751.498,1724.018,1748.384,76.048266
18.03.2021 00:00:00 UTC,1748.354,1755.408,1719.115,1735.114,85.05654
19.03.2021 00:00:00 UTC,1735.094,1746.538,1728.391,1744.858,76.20758
21.03.2021 00:00:00 UTC,1746.009,1746.928,1737.868,1738.088,4.062805
22.03.2021 00:00:00 UTC,1738.075,1742.988,1727.238,1739.198,75.03306
23.03.2021 00:00:00 UTC,1739.218,1742.378,1724.578,1727.045,75.997666
24.03.2021 00:00:00 UTC,1727.105,1738.318,1723.624,1734.498,67.827505
25.03.2021 00:00:00 UTC,1734.398,1745.388,1721.589,1727.218,82.644445
26.03.2021 00:00:00 UTC,1727.218,1736.648,1721.498,1731.808,66.9646
28.03.2021 00:00:00 UTC,1731.268,1732.988,1730.378,1731.015,2.283034
29.03.2021 00:00:00 UTC,1730.985,1732.788,1705.668,1711.858,63.597791
30.03.2021 00:00:00 UTC,1711.858,1714.318,1678.6,1685.398,76.684295
31.03.2021 00:00:00 UTC,1685.398,1715.258,1677.788,1707.358,71.99431
01.04.2021 00:00:00 UTC,1707.338,1730.465,1705.638,1728.805,63.226685
04.04.2021 00:00:00 UTC,1727.929,1729.768,1725.998,1727.968,3.20114
05.04.2021 00:00:00 UTC,1727.965,1733.448,1721.148,1729.308,47.538833
06.04.2021 00:00:00 UTC,1729.168,1745.318,1727.398,1743.155,60.38085
07.04.2021 00:00:00 UTC,1743.155,1743.255,1730.518,1736.728,55.93943
08.04.2021 00:00:00 UTC,1736.728,1758.565,1733.058,1754.055,55.784655
09.04.2021 00:00:00 UTC,1754.115,1757.238,1731.168,1743.028,59.768273
11.04.2021 00:00:00 UTC,1743.378,1744.038,1740.428,1741.678,1.710775
12.04.2021 00:00:00 UTC,1741.618,1744.938,1727.318,1731.868,61.281717
13.04.2021 00:00:00 UTC,1731.865,1748.928,1723.578,1746.545,68.21722
14.04.2021 00:00:00 UTC,1746.545,1749.218,1732.505,1736.538,63.023855
15.04.2021 00:00:00 UTC,1736.558,1769.525,1734.248,1763.845,70.235235
16.04.2021 00:00:00 UTC,1763.855,1783.748,1759.618,1775.748,67.025993
18.04.2021 00:00:00 UTC,1776.998,1778.065,1774.638,1776.675,2.32767
19.04.2021 00:00:00 UTC,1776.675,1789.968,1766.628,1772.005,74.247685
20.04.2021 00:00:00 UTC,1772.018,1780.328,1763.505,1776.838,71.40787
21.04.2021 00:00:00 UTC,1776.848,1797.528,1776.418,1793.468,70.052745
22.04.2021 00:00:00 UTC,1793.558,1797.748,1777.328,1783.048,77.624416
23.04.2021 00:00:00 UTC,1783.097,1795.858,1769.865,1776.818,70.066355
25.04.2021 00:00:00 UTC,1775.852,1776.258,1773.738,1774.798,1.90934
26.04.2021 00:00:00 UTC,1774.808,1783.408,1768.617,1779.975,67.388728
27.04.2021 00:00:00 UTC,1779.975,1785.458,1773.615,1775.385,65.759075
28.04.2021 00:00:00 UTC,1775.375,1783.925,1762.498,1783.805,76.191079
29.04.2021 00:00:00 UTC,1783.765,1789.875,1756.028,1773.068,79.20729
30.04.2021 00:00:00 UTC,1773.068,1773.178,1764.108,1768.428,73.005075
02.05.2021 00:00:00 UTC,1768.87,1769.108,1765.945,1768.985,1.695715
03.05.2021 00:00:00 UTC,1768.985,1797.798,1767.235,1792.468,64.301205
04.05.2021 00:00:00 UTC,1792.468,1798.878,1770.638,1778.588,81.747295
05.05.2021 00:00:00 UTC,1778.578,1787.848,1770.228,1785.178,72.14905
06.05.2021 00:00:00 UTC,1785.178,1817.948,1781.878,1814.638,76.07276
07.05.2021 00:00:00 UTC,1814.628,1843.175,1812.748,1830.618,94.59692
09.05.2021 00:00:00 UTC,1833.43,1836.815,1831.818,1836.155,2.578975
10.05.2021 00:00:00 UTC,1836.175,1845.296,1830,1836.085,96.936074
