UTC,Open,High,Low,Close,Volume
02.01.2022 00:00:00 UTC,1828.604,1831.624,1827.898,1828.354,0.69291
03.01.2022 00:00:00 UTC,1828.294,1831.458,1798.189,1804.028,36.601215
04.01.2022 00:00:00 UTC,1804.024,1816.688,1798.388,1813.788,37.423574
05.01.2022 00:00:00 UTC,1813.815,1829.584,1808.168,1810.178,42.011955
06.01.2022 00:00:00 UTC,1810.228,1811.438,1786.288,1791.278,49.875505
07.01.2022 00:00:00 UTC,1791.255,1798.515,1782.495,1795.808,40.953365
09.01.2022 00:00:00 UTC,1793.955,1796.098,1793.685,1795.048,0.781815
10.01.2022 00:00:00 UTC,1795.048,1802.848,1790.235,1801.088,42.463015
11.01.2022 00:00:00 UTC,1801.088,1823.228,1801.055,1820.588,40.464925
12.01.2022 00:00:00 UTC,1820.588,1827.984,1814.578,1825.168,39.03577
13.01.2022 00:00:00 UTC,1825.168,1828.058,1812.228,1820.728,37.3278
14.01.2022 00:00:00 UTC,1820.728,1829.048,1814.578,1817.418,40.043225
16.01.2022 00:00:00 UTC,1817.044,1819.254,1815.768,1816.268,0.7955
17.01.2022 00:00:00 UTC,1816.268,1823.088,1813,1818.938,20.55627
18.01.2022 00:00:00 UTC,1818.938,1822.644,1805.658,1814.158,51.783777
19.01.2022 00:00:00 UTC,1814.168,1843.318,1810.143,1838.414,47.17497
20.01.2022 00:00:00 UTC,1838.424,1847.804,1835.808,1838.808,50.070615
21.01.2022 00:00:00 UTC,1838.848,1843.108,1828.384,1834.328,51.934367
23.01.2022 00:00:00 UTC,1834.524,1836.948,1831.428,1834.598,1.23326
24.01.2022 00:00:00 UTC,1834.588,1844.208,1829.558,1843.538,62.92904
25.01.2022 00:00:00 UTC,1843.538,1853.748,1834.838,1849.398,52.62027
26.01.2022 00:00:00 UTC,1849.355,1849.448,1814.838,1821.828,56.466388
27.01.2022 00:00:00 UTC,1821.848,1821.858,1791.678,1797.158,58.46797
28.01.2022 00:00:00 UTC,1797.158,1799.308,1780.158,1791.028,55.546978
30.01.2022 00:00:00 UTC,1791.928,1791.928,1788.338,1789.408,1.16784
31.01.2022 00:00:00 UTC,1789.408,1799.805,1785.458,1797.748,44.606935
01.02.2022 00:00:00 UTC,1797.708,1808.638,1795.625,1800.578,40.898713
02.02.2022 00:00:00 UTC,1800.578,1810.718,1794.358,1807.755,38.971734
