UTC,Open,High,Low,Close,Volume
01.09.2021 00:00:00.000 UTC,1814.408,1814.488,1811.928,1812.248,0.58391
01.09.2021 01:00:00.000 UTC,1812.248,1815.348,1810.248,1811.958,1.36967
01.09.2021 02:00:00.000 UTC,1811.958,1814.038,1811.468,1813.878,0.92569
01.09.2021 03:00:00.000 UTC,1813.888,1815.418,1813.038,1815.178,0.64811
01.09.2021 04:00:00.000 UTC,1815.108,1815.838,1814.038,1814.808,0.47922
01.09.2021 05:00:00.000 UTC,1814.808,1815.418,1812.595,1815.218,0.97238
01.09.2021 06:00:00.000 UTC,1815.188,1816.918,1814.818,1816.118,1.51959
01.09.2021 07:00:00.000 UTC,1816.108,1816.618,1811.015,1811.325,1.33596
01.09.2021 08:00:00.000 UTC,1811.325,1811.958,1809.198,1810.725,0.89895
01.09.2021 09:00:00.000 UTC,1810.725,1814.445,1810.465,1813.035,1.08277
01.09.2021 10:00:00.000 UTC,1813.045,1813.965,1812.655,1813.479,0.61522
01.09.2021 11:00:00.000 UTC,1813.504,1814.255,1811.188,1812.895,0.69808
01.09.2021 12:00:00.000 UTC,1812.905,1819.898,1811.838,1819.235,2.88614
01.09.2021 13:00:00.000 UTC,1819.318,1819.905,1811.118,1813.155,2.88544
01.09.2021 14:00:00.000 UTC,1812.888,1814.828,1809.558,1809.775,2.355594
01.09.2021 15:00:00.000 UTC,1809.745,1815.389,1808.575,1815.354,1.3607
01.09.2021 16:00:00.000 UTC,1815.354,1816.428,1812.973,1813.188,0.95867
01.09.2021 17:00:00.000 UTC,1813.218,1813.854,1811.885,1812.635,0.81218
01.09.2021 18:00:00.000 UTC,1812.625,1813.338,1812.175,1813.128,0.68749
01.09.2021 19:00:00.000 UTC,1813.108,1814.998,1812.858,1814.658,0.65891
01.09.2021 20:00:00.000 UTC,1814.618,1814.618,1813.408,1813.528,0.260675
01.09.2021 22:00:00.000 UTC,1812.838,1814.052,1812.838,1813.758,0.208469
01.09.2021 23:00:00.000 UTC,1813.839,1813.948,1812.768,1813.058,0.22988
02.09.2021 00:00:00.000 UTC,1813.048,1815.118,1812.858,1814.278,0.8178
02.09.2021 01:00:00.000 UTC,1814.308,1815.918,1812.985,1813.428,1.10452
