UTC,Open,High,Low,Close,Volume
01.05.2022 22:00:00.000 UTC,1895.635,1899.633,1895.338,1897.968,1.127635
01.05.2022 23:00:00.000 UTC,1897.958,1899.788,1896.948,1897.118,1.19829
02.05.2022 00:00:00.000 UTC,1897.118,1898.373,1888.863,1890.378,2.41948
02.05.2022 01:00:00.000 UTC,1890.528,1892.488,1889.758,1889.978,1.90364
02.05.2022 02:00:00.000 UTC,1889.978,1891.663,1884.368,1887.673,1.78191
02.05.2022 03:00:00.000 UTC,1887.658,1889.318,1886.583,1888.448,1.23633
02.05.2022 04:00:00.000 UTC,1888.428,1888.438,1883.763,1885.468,1.43271
02.05.2022 05:00:00.000 UTC,1885.468,1887.013,1882.623,1885.708,1.46969
02.05.2022 06:00:00.000 UTC,1885.688,1887.658,1883.043,1887.058,1.98673
02.05.2022 07:00:00.000 UTC,1887.058,1887.283,1883.017,1884.147,2.02682
02.05.2022 08:00:00.000 UTC,1884.137,1885.398,1879.328,1879.768,2.30595
02.05.2022 09:00:00.000 UTC,1879.768,1881.208,1876.708,1880.673,1.77886
02.05.2022 10:00:00.000 UTC,1880.638,1882.193,1877.128,1881.983,1.90804
02.05.2022 11:00:00.000 UTC,1882.003,1882.218,1875.713,1876.013,2.14722
02.05.2022 12:00:00.000 UTC,1875.939,1876.598,1860.453,1861.498,4.413
02.05.2022 13:00:00.000 UTC,1861.498,1864.398,1854.468,1857.938,5.37951
02.05.2022 14:00:00.000 UTC,1857.915,1864.908,1857.688,1862.694,5.02403
02.05.2022 15:00:00.000 UTC,1862.694,1872.013,1859.746,1869.994,3.78171
02.05.2022 16:00:00.000 UTC,1869.998,1870.128,1864.948,1865.978,2.92826
02.05.2022 17:00:00.000 UTC,1865.978,1866.818,1861.608,1866.125,2.16625
02.05.2022 18:00:00.000 UTC,1866.198,1866.538,1859.808,1859.878,2.21274
02.05.2022 19:00:00.000 UTC,1859.922,1863.943,1859.838,1861.668,2.55544
02.05.2022 20:00:00.000 UTC,1861.598,1863.113,1861.173,1862.638,0.67856
02.05.2022 22:00:00.000 UTC,1862.333,1864.213,1862.333,1863.633,0.34303
02.05.2022 23:00:00.000 UTC,1863.593,1863.623,1862.178,1863.098,0.44782
03.05.2022 00:00:00.000 UTC,1863.098,1866.998,1863.078,1866.718,1.35592
03.05.2022 01:00:00.000 UTC,1866.688,1866.688,1859.578,1859.888,1.25534
03.05.2022 02:00:00.000 UTC,1859.888,1865.288,1859.698,1865.143,1.02022
03.05.2022 03:00:00.000 UTC,1865.163,1865.213,1862.183,1862.493,0.94018
03.05.2022 04:00:00.000 UTC,1862.468,1864.468,1857.668,1858.348,1.36448
03.05.2022 05:00:00.000 UTC,1858.348,1860.373,1857.333,1859.478,1.37118
03.05.2022 06:00:00.000 UTC,1859.458,1862.038,1856.508,1858.798,2.05555
03.05.2022 07:00:00.000 UTC,1858.768,1860.748,1853.318,1855.523,3.32343
03.05.2022 08:00:00.000 UTC,1855.523,1856.548,1850.308,1853.608,2.10052
03.05.2022 09:00:00.000 UTC,1853.598,1859.646,1853.498,1857.528,2.03703
03.05.2022 10:00:00.000 UTC,1857.518,1860.873,1854.917,1858.438,2.09658
03.05.2022 11:00:00.000 UTC,1858.458,1863.858,1858.413,1863.788,2.4086
03.05.2022 12:00:00.000 UTC,1863.738,1865.478,1856.692,1863.228,3.31297
03.05.2022 13:00:00.000 UTC,1863.186,1872.258,1861.904,1871.019,4.06664
03.05.2022 14:00:00.000 UTC,1870.96,1877.998,1866.497,1874.248,4.17533
03.05.2022 15:00:00.000 UTC,1874.248,1877.408,1870.868,1871.528,3.59407
03.05.2022 16:00:00.000 UTC,1871.496,1872.393,1867.268,1869.698,2.21129
03.05.2022 17:00:00.000 UTC,1869.698,1871.763,1868.908,1871.168,1.6166
03.05.2022 18:00:00.000 UTC,1871.128,1871.133,1865.593,1869.238,2.08207
03.05.2022 19:00:00.000 UTC,1869.238,1869.858,1865.173,1866.028,1.84275
03.05.2022 20:00:00.000 UTC,1866.028,1868.253,1865.598,1867.848,0.72598
03.05.2022 22:00:00.000 UTC,1867.838,1868.943,1867.128,1868.703,0.425824
03.05.2022 23:00:00.000 UTC,1868.703,1869.328,1866.948,1868.278,0.68154
04.05.2022 00:00:00.000 UTC,1868.278,1868.298,1864.838,1865.898,0.84845
04.05.2022 01:00:00.000 UTC,1865.878,1865.958,1862.368,1862.643,1.12429
04.05.2022 02:00:00.000 UTC,1862.663,1864.868,1861.533,1863.405,0.8495
04.05.2022 03:00:00.000 UTC,1863.405,1865.608,1863.098,1864.578,0.75187
04.05.2022 04:00:00.000 UTC,1864.538,1866.118,1863.223,1865.548,0.56047
04.05.2022 05:00:00.000 UTC,1865.558,1865.938,1862.328,1863.798,0.84905
04.05.2022 06:00:00.000 UTC,1863.778,1866.598,1861.298,1866.578,1.421165
04.05.2022 07:00:00.000 UTC,1866.578,1871.788,1865.928,1870.698,2.091
04.05.2022 08:00:00.000 UTC,1870.698,1872.008,1868.088,1868.463,1.96693
04.05.2022 09:00:00.000 UTC,1868.453,1870.553,1866.828,1869.738,1.52604
04.05.2022 10:00:00.000 UTC,1869.728,1871.666,1866.663,1867.013,1.40289
04.05.2022 11:00:00.000 UTC,1867.033,1869.888,1865.848,1868.778,1.19167
04.05.2022 12:00:00.000 UTC,1868.778,1869.478,1863.628,1867.428,2.97249
04.05.2022 13:00:00.000 UTC,1867.443,1870.758,1861.538,1862.727,3.6122
04.05.2022 14:00:00.000 UTC,1862.608,1866.958,1861.548,1866.638,3.44541
04.05.2022 15:00:00.000 UTC,1866.558,1869.078,1865.828,1868.508,2.6764
04.05.2022 16:00:00.000 UTC,1868.508,1868.828,1865.858,1868.438,2.34831
04.05.2022 17:00:00.000 UTC,1868.538,1869.648,1865.848,1866.698,2.51298
04.05.2022 18:00:00.000 UTC,1866.698,1888.723,1861.688,1885.858,6.92732
04.05.2022 19:00:00.000 UTC,1885.878,1889.663,1881.318,1883.968,5.574924
04.05.2022 20:00:00.000 UTC,1883.778,1886.518,1880.508,1880.568,0.86151
04.05.2022 22:00:00.000 UTC,1881.298,1883.948,1881.298,1882.678,0.63597
04.05.2022 23:00:00.000 UTC,1882.638,1893.998,1882.593,1893.814,1.09867
05.05.2022 00:00:00.000 UTC,1893.814,1895.988,1892.888,1895.708,1.56228
05.05.2022 01:00:00.000 UTC,1895.708,1903.263,1895.708,1900.448,3.16632
05.05.2022 02:00:00.000 UTC,1900.498,1901.488,1899.183,1899.528,2.07469
05.05.2022 03:00:00.000 UTC,1899.508,1902.658,1899.238,1901.103,1.73418
05.05.2022 04:00:00.000 UTC,1901.108,1901.558,1899.573,1901.378,1.13475
05.05.2022 05:00:00.000 UTC,1901.398,1902.118,1898.668,1898.868,1.44573
05.05.2022 06:00:00.000 UTC,1898.883,1902.118,1897.388,1897.543,2.50164
05.05.2022 07:00:00.000 UTC,1897.653,1898.238,1891.633,1894.943,3.21234
05.05.2022 08:00:00.000 UTC,1894.878,1895.208,1889.383,1894.163,3.07221
05.05.2022 09:00:00.000 UTC,1894.163,1898.653,1893.098,1897.318,2.38544
05.05.2022 10:00:00.000 UTC,1897.318,1899.228,1895.048,1896.338,2.08411
05.05.2022 11:00:00.000 UTC,1896.338,1900.168,1895.288,1897.283,3.84659
05.05.2022 12:00:00.000 UTC,1897.198,1909.633,1897.078,1906.798,4.30253
05.05.2022 13:00:00.000 UTC,1906.813,1908.388,1892.852,1894.838,5.67763
05.05.2022 14:00:00.000 UTC,1894.858,1895.178,1882.678,1886.068,5.433934
05.05.2022 15:00:00.000 UTC,1886.078,1886.148,1874.248,1875.015,4.85417
05.05.2022 16:00:00.000 UTC,1875.015,1877.178,1872.358,1876.368,3.489877
05.05.2022 17:00:00.000 UTC,1876.368,1880.098,1873.223,1874.613,3.17018
05.05.2022 18:00:00.000 UTC,1874.588,1877.958,1873.178,1877.433,2.6346
05.05.2022 19:00:00.000 UTC,1877.418,1880.935,1876.583,1877.805,3.14005
