UTC,Open,High,Low,Close,Volume
05.02.2026 00:00:00.000 UTC,5011.705,5018.065,4996.305,4997.785,0.62136
05.02.2026 00:15:00.000 UTC,4997.865,5019.088,4997.115,5015.039,0.5026999999999999
05.02.2026 00:30:00.000 UTC,5015.039,5018.085,5008.858,5018.025,0.5005599999999999
05.02.2026 00:45:00.000 UTC,5017.995,5020.175,5003.825,5006.335,0.43950000000000006
05.02.2026 01:00:00.000 UTC,5007.647,5011.725,4966.655,4967.615,1.11584
05.02.2026 01:15:00.000 UTC,4967.775,4972.925,4935.215,4951.775,1.6145899999999997
05.02.2026 01:30:00.000 UTC,4951.785,4984.485,4951.725,4979.475,0.9444700000000001
05.02.2026 01:45:00.000 UTC,4979.315,4985.875,4957.255,4958.285,0.8882700000000001
05.02.2026 02:00:00.000 UTC,4958.315,4961.565,4899.029,4914.295,1.08921
05.02.2026 02:15:00.000 UTC,4914.065,4941.579,4893.105,4936.389,1.22492
05.02.2026 02:30:00.000 UTC,4936.459,4940.245,4894.805,4895.835,1.5264499999999999
05.02.2026 02:45:00.000 UTC,4896.015,4898.515,4803.798,4810.648,2.10229
05.02.2026 03:00:00.000 UTC,4810.768,4857.489,4787.685,4846.235,1.7825
05.02.2026 03:15:00.000 UTC,4846.045,4887.095,4832.355,4858.025,1.1581500000000002
05.02.2026 03:30:00.000 UTC,4858.025,4878.065,4838.375,4866.175,1.4688899999999998
05.02.2026 03:45:00.000 UTC,4866.175,4885.215,4852.045,4879.905,0.8961400000000002
05.02.2026 04:00:00.000 UTC,4879.895,4884.575,4862.765,4874.495,0.7000700000000002
05.02.2026 04:15:00.000 UTC,4874.565,4890.705,4870.285,4886.285,0.64255
05.02.2026 04:30:00.000 UTC,4886.585,4887.775,4869.555,4885.865,0.55275
05.02.2026 04:45:00.000 UTC,4885.985,4887.815,4863.195,4863.425,0.58064
05.02.2026 05:00:00.000 UTC,4863.425,4875.565,4848.675,4852.415,0.5845700000000001
05.02.2026 05:15:00.000 UTC,4852.215,4869.675,4839.945,4868.155,0.5892299999999999
05.02.2026 05:30:00.000 UTC,4868.055,4886.488,4824.115,4884.468,1.3246200000000001
05.02.2026 05:45:00.000 UTC,4884.875,4905.508,4884.518,4895.655,1.23663
05.02.2026 06:00:00.000 UTC,4895.625,4920.095,4876.285,4909.775,0.8313200000000001
05.02.2026 06:15:00.000 UTC,4909.615,4929.515,4900.735,4928.895,0.9637100000000001
05.02.2026 06:30:00.000 UTC,4928.925,4929.935,4908.785,4929.065,0.73015
05.02.2026 06:45:00.000 UTC,4929.175,4933.575,4897.735,4919.315,0.97184
05.02.2026 07:00:00.000 UTC,4919.265,4930.778,4915.175,4921.438,1.00755
05.02.2026 07:15:00.000 UTC,4921.428,4939.925,4910.575,4932.095,1.14764
05.02.2026 07:30:00.000 UTC,4932.428,4933.015,4895.385,4909.965,0.9369199999999998
05.02.2026 07:45:00.000 UTC,4909.965,4919.785,4906.655,4915.505,0.6796999999999999
05.02.2026 08:00:00.000 UTC,4914.805,4941.985,4912.255,4940.315,0.8164100000000001
05.02.2026 08:15:00.000 UTC,4940.415,4943.215,4919.015,4920.855,0.7064799999999999
05.02.2026 08:30:00.000 UTC,4920.855,4929.198,4916.955,4921.925,0.73518
05.02.2026 08:45:00.000 UTC,4921.925,4922.835,4900.459,4911.275,0.8130000000000001
05.02.2026 09:00:00.000 UTC,4911.389,4913.625,4862.075,4862.245,1.12347
05.02.2026 09:15:00.000 UTC,4862.245,4885.955,4852.935,4873.175,0.9821300000000001
05.02.2026 09:30:00.000 UTC,4873.715,4890.895,4872.895,4889.535,0.5976699999999999
05.02.2026 09:45:00.000 UTC,4889.455,4893.885,4849.145,4853.935,0.89237
05.02.2026 10:00:00.000 UTC,4853.925,4874.325,4851.365,4873.865,0.81942
05.02.2026 10:15:00.000 UTC,4873.608,4877.645,4847.205,4861.045,0.6773300000000002
05.02.2026 10:30:00.000 UTC,4862.195,4878.995,4851.365,4876.015,0.6520900000000001
05.02.2026 10:45:00.000 UTC,4876.005,4886.871,4867.765,4876.565,0.48939999999999995
05.02.2026 11:00:00.000 UTC,4876.565,4888.535,4876.225,4886.765,0.46446000000000004
05.02.2026 11:15:00.000 UTC,4886.765,4894.195,4878.845,4891.605,0.5786
05.02.2026 11:30:00.000 UTC,4891.675,4892.555,4870.045,4871.325,0.6552900000000002
05.02.2026 11:45:00.000 UTC,4871.365,4885.525,4864.095,4867.845,0.60844
05.02.2026 12:00:00.000 UTC,4867.498,4877.905,4833.125,4839.645,1.09683
05.02.2026 12:15:00.000 UTC,4839.535,4848.045,4810.085,4847.689,1.0163000000000002
05.02.2026 12:30:00.000 UTC,4847.635,4870.445,4840.145,4847.408,1.1216599999999999
05.02.2026 12:45:00.000 UTC,4847.408,4867.785,4837.895,4853.075,1.85114
05.02.2026 13:00:00.000 UTC,4853.039,4854.085,4801.388,4824.995,2.5553600000000003
05.02.2026 13:15:00.000 UTC,4824.715,4865.248,4824.035,4849.798,1.69775
05.02.2026 13:30:00.000 UTC,4850.698,4866.955,4822.245,4824.305,1.29219
05.02.2026 13:45:00.000 UTC,4824.095,4846.255,4819.635,4835.055,0.8453400000000001
05.02.2026 14:00:00.000 UTC,4835.075,4849.785,4811.295,4813.895,1.07144
05.02.2026 14:15:00.000 UTC,4814.205,4837.875,4809.795,4835.015,0.8872500000000001
05.02.2026 14:30:00.000 UTC,4834.985,4865.265,4805.735,4858.695,1.2362000000000002
05.02.2026 14:45:00.000 UTC,4858.755,4869.198,4838.885,4845.215,1.6309
05.02.2026 15:00:00.000 UTC,4844.475,4865.575,4821.475,4827.905,1.39793
05.02.2026 15:15:00.000 UTC,4827.895,4845.205,4812.965,4819.208,1.18081
05.02.2026 15:30:00.000 UTC,4818.825,4837.915,4809.495,4811.175,0.9974399999999999
05.02.2026 15:45:00.000 UTC,4811.325,4824.875,4800.055,4817.345,1.06321
05.02.2026 16:00:00.000 UTC,4817.265,4840.975,4812.155,4820.089,1.3456299999999999
05.02.2026 16:15:00.000 UTC,4820.089,4856.595,4817.948,4849.198,2.0246699999999995
05.02.2026 16:30:00.000 UTC,4849.425,4879.895,4844.288,4878.055,1.3380100000000001
05.02.2026 16:45:00.000 UTC,4877.975,4906.095,4863.905,4888.708,1.2572899999999998
05.02.2026 17:00:00.000 UTC,4888.708,4890.045,4865.565,4875.095,0.9124099999999999
05.02.2026 17:15:00.000 UTC,4875.125,4880.045,4858.775,4867.035,0.8124600000000001
05.02.2026 17:30:00.000 UTC,4867.045,4878.195,4859.125,4870.345,0.70773
05.02.2026 17:45:00.000 UTC,4870.325,4884.675,4863.435,4868.625,0.9177000000000001
05.02.2026 18:00:00.000 UTC,4868.655,4874.865,4854.695,4860.965,0.77035
05.02.2026 18:15:00.000 UTC,4861.005,4874.855,4850.735,4868.715,0.8800300000000002
05.02.2026 18:30:00.000 UTC,4869.245,4872.725,4853.955,4870.225,0.60888
05.02.2026 18:45:00.000 UTC,4870.655,4872.955,4850.905,4857.855,0.4948
05.02.2026 19:00:00.000 UTC,4857.895,4864.995,4841.715,4850.855,0.54713
05.02.2026 19:15:00.000 UTC,4850.825,4859.505,4846.465,4851.075,0.5003299999999999
05.02.2026 19:30:00.000 UTC,4851.035,4853.475,4827.908,4836.835,0.7196199999999999
05.02.2026 19:45:00.000 UTC,4836.815,4843.585,4823.405,4829.135,0.58353
05.02.2026 20:00:00.000 UTC,4828.879,4842.985,4813.325,4832.875,0.5889800000000001
05.02.2026 20:15:00.000 UTC,4832.855,4835.565,4810.368,4825.235,0.57858
05.02.2026 20:30:00.000 UTC,4825.315,4831.715,4806.555,4812.495,0.57753
05.02.2026 20:45:00.000 UTC,4812.295,4816.855,4792.575,4811.135,0.8058299999999999
05.02.2026 21:00:00.000 UTC,4811.105,4825.855,4804.435,4810.075,0.31698000000000004
05.02.2026 21:15:00.000 UTC,4810.135,4813.355,4795.045,4802.225,0.31146
05.02.2026 21:30:00.000 UTC,4802.185,4804.395,4759.365,4764.165,0.48741000000000007
05.02.2026 21:45:00.000 UTC,4763.555,4780.505,4759.915,4775.805,0.3724800000000001
05.02.2026 23:00:00.000 UTC,4791.698,4792.498,4754.828,4768.355,0.39938999999999997
05.02.2026 23:15:00.000 UTC,4768.375,4772.525,4748.265,4751.445,0.5863499999999999
05.02.2026 23:30:00.000 UTC,4751.415,4756.445,4732.405,4741.365,0.92242
05.02.2026 23:45:00.000 UTC,4741.335,4742.465,4702.915,4703.275,0.95458
